track_id,album_id,artist_id,title,duration_ms,explicit
2429,1216,181,Prism,107710,0
2430,991,22,Bloom,145415,0
2431,1151,17,Leaving Above Pulse,219015,0
2432,1163,35,River Threshold,410954,0
2433,845,232,Dust,412044,0
2434,572,120,Never Trembling,160590,1
2435,181,181,Shadow Snow,348583,0
2436,637,214,Vanished Glass,211787,0
2437,73,73,Ember,123804,0
2438,721,46,Vanished Veil,311435,0
2439,1403,211,Through the River,255592,0
2440,1492,159,Flame,234235,0
2441,691,88,Broken Threshold,377841,0
2442,831,179,Golden Current,328286,0
2443,880,10,Never Rising,408431,0
2444,1470,111,Echo,384133,0
2445,1121,179,Time,266681,0
2446,784,146,Drifting Echo,312804,0
2447,1107,243,Leaving Ember,127825,1
2448,910,17,Wreck,126277,1
2449,738,187,Never Drowning,275931,0
2450,164,164,Circuit,183600,0
2451,1157,46,Above the Light,411462,0
2452,1108,202,Signal,156172,0
2453,1011,233,Echoing Without Fire,414619,0
2454,479,43,Running Wind,342587,1
2455,195,195,Prism Fire,174618,0
2456,605,138,Chasing Within Ruin,128302,0
2457,345,11,Falling Against Wreck,294484,0
2458,646,166,Golden Bloom,143598,0
2459,2,2,Fading Dust,195546,1
2460,643,39,Muted Mirror,131206,0
2461,324,230,Endless Bloom,126620,0
2462,655,221,Leaving Shore,195993,0
2463,1341,223,Fading Across Wire,330767,0
2464,66,66,Never Turning,122977,1
2465,205,205,Scattered Wreck,200276,0
2466,950,53,Spark Sky,285527,0
2467,1319,103,Drifting Veil,134478,0
2468,20,20,Never Turning,213367,0
2469,1478,134,Rising Bloom,403551,0
2470,7,7,Mirror,166089,0
2471,440,166,Never Fading,365542,0
2472,132,132,Bleeding Echo,149175,0
2473,1340,2,Hollow,191363,0
2474,709,123,Blinding Tide,295978,0
2475,301,207,Holding Ruin,137047,0
2476,122,122,Never Glowing,398526,0
2477,1320,222,Reaching Ashes,324643,0
2478,151,151,Ruin Wreck,330284,1
2479,539,32,Trembling Bloom,226686,1
2480,1026,134,Bloom,165696,0
2481,1357,89,Across the Pulse,260828,0
2482,461,23,Falling Circuit,357308,1
2483,773,240,Velvet Ember,272014,0
2484,447,212,Within the Mirror,105795,0
2485,1011,233,Against the Signal,233747,0
2486,802,49,Without the Wind,340846,0
2487,377,101,Sky Rust,197921,0
2488,449,77,Silent Echo,273555,0
2489,143,143,Unraveling Rain,399535,0
2490,1318,191,Never Fading,124324,0
2491,501,186,Crashing Current,391391,1
2492,1046,123,Tide,107310,0
2493,239,239,Reaching Circuit,332821,0
2494,279,225,Light Pulse,275380,1
2495,685,71,Muted Spark,384704,1
2496,663,148,Muted Time,145994,0
2497,1216,181,Spinning Against Echo,187811,1
2498,96,96,Beyond the Threshold,193942,0
2499,1422,166,Toward the Orbit,285452,0
2500,160,160,River,342937,0
2501,1424,165,Dust Light,333264,0
2502,187,187,Frozen Gold,218305,0
2503,371,87,Against the Bloom,188210,0
2504,1326,11,Glowing Veil,189609,0
2505,723,13,Salt Silence,400338,1
2506,1481,17,Fading Orbit,396507,0
2507,889,101,Trembling Salt,363786,1
2508,434,130,Orbit Ember,388483,0
2509,1496,38,Signal Ashes,343138,1
2510,343,241,Echoing Through Ruin,391510,0
2511,1452,178,Trembling Ember,223906,1
2512,1096,229,Trembling Static,213218,0
2513,1122,107,Never Drowning,181040,1
2514,354,70,Burning Smoke,273905,0
2515,110,110,Burning Under Dust,188144,1
2516,333,31,Fading Time,388987,0
2517,1260,175,Current,166826,0
2518,278,200,Breaking Into Wire,146494,0
2519,571,42,Never Waiting,210846,0
2520,1075,116,Burning Through Threshold,288692,0
2521,1436,61,Fading Dust,106839,0
2522,74,74,Rising Into Smoke,178259,0
2523,269,81,Above the Flame,361109,0
2524,261,65,Burning Beyond Orbit,201692,0
2525,268,19,Glass Threshold,275880,0
2526,834,69,Circuit,203306,0
2527,1398,115,Hollow Mirror,411883,0
2528,902,143,Never Chasing,286572,1
2529,1198,102,Drowning Current,217568,0
2530,146,146,Falling Within Gold,413636,0
2531,852,125,Fading Above Stone,346245,0
2532,775,171,Glowing Rain,183425,0
2533,245,245,Neon Wire,229992,0
2534,137,137,Ruin Circuit,185040,0
2535,1163,35,Vanishing Dark,162136,1
2536,998,193,Wandering Sky,292357,1
2537,1142,50,Threshold,306179,1
2538,84,84,Never Drifting,306570,0
2539,173,173,Shadow Circuit,289818,0
2540,124,124,Horizon,250439,0
2541,616,150,Fading Toward Wavelength,305267,0
2542,1403,211,Static,198862,0
2543,1163,35,Never Holding,104475,0
2544,1326,11,Ruin Gold,337825,0
2545,266,3,Velvet Ruin,170616,1
2546,241,241,Turning Snow,234074,0
2547,842,55,Breaking Above Ember,390877,0
2548,546,108,Breaking Through Prism,369844,0
2549,1094,4,Glowing Across Prism,151425,1
2550,303,128,Drifting Above Echo,144373,1
2551,540,245,Beyond the Spark,277647,0
2552,275,193,Turning Toward Time,291697,0
2553,747,153,Tide Mist,228724,0
2554,415,201,Hollow Bloom,226293,0
2555,162,162,Holding Within Silence,361886,1
2556,58,58,Smoke,293879,1
2557,1491,66,Never Echoing,395549,0
2558,1023,86,River,310436,0
2559,1479,113,Drifting Ember,204526,0
2560,492,170,Never Holding,395864,1
2561,555,74,Never Reaching,411766,1
2562,131,131,Never Rising,246987,0
2563,162,162,Between the Pulse,293954,0
2564,1097,107,Falling Across Ember,260615,0
2565,700,69,Against the Static,174761,0
2566,761,159,Ruin Circuit,258380,1
2567,373,82,Drifting Light,337607,0
2568,280,131,Between the Wreck,408544,0
2569,545,156,Against the Salt,249901,0
2570,1368,69,Silver,385454,0
2571,508,103,Velvet Threshold,160997,0
2572,649,246,Shore,129274,1
2573,1161,96,Never Drifting,340070,0
2574,214,214,Falling Into Current,163953,1
2575,1088,189,Frozen Gold,174495,0
2576,163,163,Spark,334164,0
2577,1141,7,Signal,182008,0
2578,743,33,Static Smoke,192389,1
2579,1036,71,Scattered Wire,240015,1
2580,100,100,Glowing Dark,185773,0
2581,1417,214,Threshold Ember,177378,0
2582,911,178,Never Chasing,169235,1
2583,820,188,Leaving Against Dark,202225,1
2584,7,7,Waiting Sky,124453,0
2585,313,225,Scattered Current,132968,0
2586,753,3,Silver,372180,0
2587,75,75,Breaking Void,193418,0
2588,135,135,Time,267661,1
2589,1357,89,Crimson Salt,323043,0
2590,1238,107,Mist,400765,0
2591,446,56,Fading Silence,145531,1
2592,337,64,Rising Salt,203869,1
2593,1275,203,Mirror,180831,1
2594,361,181,Falling Across Silver,197772,1
2595,505,30,Dust,295836,0
2596,1351,86,Rising Beyond Snow,188592,0
2597,1311,135,Trembling Toward Mist,199669,0
2598,3,3,Orbit,348345,0
2599,726,239,Beneath the Mist,321892,1
2600,179,179,Mirror Rain,346175,1
2601,188,188,Bleeding River,123887,0
2602,797,93,Neon Salt,365114,0
2603,410,21,Never Fading,151731,0
2604,1007,169,Breaking Circuit,152311,0
2605,1321,166,Vanished Mist,392697,0
2606,1447,213,Glowing Veil,327929,0
2607,1094,4,Golden Circuit,350859,0
2608,665,105,Never Trembling,237707,0
2609,298,201,Beyond the Bloom,180093,0
2610,331,35,Wandering Into Rust,155642,0
2611,520,218,Between the Spark,396785,0
2612,1470,111,Static Prism,196538,0
2613,725,67,Never Fading,297670,0
2614,1266,32,Shore,294820,0
2615,798,211,Within the Void,228262,0
2616,1327,183,Bleeding Sky,242373,1
2617,1401,201,Shattered Smoke,154809,0
2618,13,13,Never Fading,265284,0
2619,1145,82,Salt,394484,0
2620,305,173,Fading Stone,215213,1
2621,358,69,Never Fading,130058,0
2622,1360,160,Never Drifting,399321,1
2623,1346,38,Ruin,133165,0
2624,1497,164,Void,123610,0
2625,653,153,Ashes,138126,0
2626,1283,103,Running Between Glass,324457,0
2627,148,148,Spinning Prism,279422,0
2628,878,199,Fire,398621,0
2629,1181,152,Reaching Across Shore,409819,0
2630,924,73,Neon Mirror,196921,0
2631,978,146,Neon Dust,109521,0
2632,346,102,Never Calling,107816,0
2633,1276,29,Drifting Neon,150380,0
2634,1493,150,Running Beneath Echo,138425,0
2635,1171,213,Above the Wavelength,311567,1
2636,1090,86,Silver River,312852,0
2637,1160,161,Void Shore,138898,0
2638,874,237,Never Glowing,221280,0
2639,1233,160,Velvet Dust,329559,1
2640,1383,170,Neon River,277795,1
2641,1329,233,Threshold Mirror,224377,0
2642,1293,86,Spinning Above Bloom,261883,0
2643,237,237,Glass Rust,300399,0
2644,633,11,Into the Shadow,403152,0
2645,373,82,Through the Snow,123949,0
2646,248,248,Stone Mirror,112330,0
2647,996,9,Fading Smoke,248262,1
2648,582,246,Never Falling,126183,0
2649,288,107,Never Bleeding,343409,1
2650,628,35,Current,328200,1
2651,822,107,Ashes,334789,1
2652,634,172,Sinking Dark,302195,0
2653,874,237,Fading Without Ember,117315,0
2654,833,51,Between the Signal,215653,1
2655,408,205,Spinning Ruin,242815,1
2656,1263,216,Toward the Flame,141459,0
2657,1301,33,Silver Mirror,172012,1
2658,457,164,Shore,125976,0
2659,1216,181,Never Unraveling,104171,0
2660,754,123,Salt,184678,0
2661,948,82,Never Fading,208197,1
2662,614,73,Through the Signal,252033,0
2663,1253,231,Never Holding,247688,1
2664,1347,220,Never Drifting,256519,0
2665,537,184,Pale Mist,261161,0
2666,150,150,Pale Hollow,163602,1
2667,1167,212,Horizon Tide,418484,0
2668,1446,18,Golden Smoke,403205,1
2669,584,73,Across the Smoke,314915,0
2670,36,36,Prism Veil,394312,0
2671,300,188,Into the Horizon,272065,1
2672,263,110,Void Shore,401790,0
2673,205,205,Beneath the Wind,104181,1
2674,265,58,Echoing Time,160368,1
2675,89,89,Never Leaving,257998,0
2676,395,139,Rust,316425,0
2677,690,28,Never Vanishing,407025,0
2678,258,32,Drifting Light,122497,0
2679,570,110,Wavelength Echo,300016,0
2680,304,95,Drowning Beyond Ashes,128630,0
2681,290,72,Holding Through Dust,160187,0
2682,946,6,Circuit,286771,1
2683,390,88,Horizon,276885,1
2684,5,5,Wavelength Glass,400765,0
2685,141,141,Wreck,289003,0
2686,388,58,Bloom,271576,1
2687,795,19,Through the Stone,216823,0
2688,99,99,Without the Time,199873,1
2689,323,183,Unraveling Beneath Rain,230369,0
2690,635,121,Never Turning,196003,0
2691,833,51,Within the Wind,109812,0
2692,476,5,Chasing Above Horizon,317938,1
2693,1107,243,Neon Rain,389495,0
2694,1456,46,Breaking Across Smoke,299978,0
2695,314,23,Drifting Glass,355483,1
2696,586,76,Chasing Wire,198735,0
2697,619,216,Between the Sky,181351,0
2698,1099,116,Frozen Sky,185652,0
2699,1146,184,Smoke Wavelength,304914,0
2700,372,188,Never Trembling,276566,0
2701,408,205,Beneath the Silence,180382,0
2702,20,20,Into the Dust,273114,1
2703,1175,228,Rising Shore,105222,0
2704,45,45,Beyond the Wire,314062,1
2705,904,9,Unraveling Bloom,164411,1
2706,935,153,Light,329396,1
2707,291,250,Shattered Hollow,419795,0
2708,646,166,Above the Sky,190995,0
2709,1315,85,Shore,129386,0
2710,355,8,Above the Horizon,391571,0
2711,999,134,Beyond the Fire,213657,0
2712,1468,65,Broken Rain,166613,0
2713,939,234,Vanishing Horizon,108590,0
2714,931,81,Calling Beneath Veil,169417,0
2715,107,107,Sky,330344,1
2716,531,30,Bleeding Toward Wind,349711,1
2717,658,129,Golden Threshold,155506,0
2718,541,136,Reaching Orbit,383966,0
2719,1100,244,Scattered Snow,345975,0
2720,696,180,Stone Time,181553,0
2721,1227,6,Vanishing Horizon,279957,1
2722,808,232,Vanished Pulse,233547,0
2723,507,69,Never Drifting,198370,1
2724,1175,228,Distant Time,152287,0
2725,174,174,Fading Salt,378352,1
2726,1052,142,Drifting Bloom,281747,1
2727,1258,105,Fading Stone,338244,0
2728,993,58,Bloom,118902,0
2729,1226,177,Between the Wind,408153,0
2730,1423,162,Time,413617,0
2731,225,225,Never Burning,190525,0
2732,292,163,Never Reaching,233445,0
2733,452,77,River Time,185747,0
2734,739,43,Pale Snow,175676,0
2735,770,4,Against the Prism,268035,0
2736,1211,127,Reaching Beyond Dark,100790,0
2737,415,201,Pulse,258356,1
2738,38,38,Shadow,371877,1
2739,1042,19,Horizon Ember,106157,0
2740,952,229,Vanishing Gold,105412,0
2741,1258,105,Reaching Under Prism,283165,0
2742,1254,134,Restless Dark,334983,1
2743,528,53,Bloom Time,308279,1
2744,1300,37,Rising Beneath Static,265954,1
2745,478,34,Time,337161,1
2746,972,18,Gold,183895,0
2747,1162,38,Into the Threshold,142233,1
2748,716,219,Glass Snow,416977,0
2749,57,57,Holding Across Gold,179119,0
2750,240,240,Leaving Threshold,214486,0
2751,311,96,Signal Signal,404907,1
2752,477,64,Never Drifting,342888,0
2753,1323,95,Never Calling,255534,0
2754,88,88,Never Reaching,139844,0
2755,1359,214,Hollow,369679,0
2756,1324,227,Bleeding Between Wind,201990,0
2757,1483,27,Drifting Silver,382229,0
2758,90,90,Ashes,380196,0
2759,1443,154,Velvet Stone,143887,0
2760,311,96,Calling Stone,295094,0
2761,1048,32,Burning Above Orbit,382238,0
2762,892,42,Threshold Current,361883,1
2763,611,19,Burning Horizon,157532,0
2764,537,184,Current Sky,304190,0
2765,626,55,Broken Prism,100503,0
2766,796,228,Across the Shadow,361005,1
2767,1308,29,Void Tide,264457,0
2768,795,19,Reaching Without Circuit,262944,0
2769,1221,152,Never Unraveling,167791,0
2770,607,55,Calling Through Hollow,173877,1
2771,297,3,Through the Dark,195956,0
2772,626,55,Running Into Pulse,185508,0
2773,1090,86,Through the Pulse,354592,0
2774,185,185,Never Drowning,334101,0
2775,833,51,Hollow Static,245586,0
2776,1335,46,Under the Bloom,204418,0
2777,1126,149,Fading Mist,326487,1
2778,840,223,Unraveling Bloom,188128,0
2779,128,128,Holding Dark,184564,0
2780,397,216,Circuit Dark,150521,0
2781,659,231,Fading Between Time,241637,0
2782,1085,19,Under the Wreck,101001,0
2783,1133,42,Calling Against Hollow,189609,0
2784,123,123,Never Reaching,379960,1
2785,336,56,Scattered Wavelength,227960,0
2786,364,126,Vanished Shore,362983,1
2787,1379,236,Crimson Shore,353573,1
2788,171,171,Ember Rust,159792,1
2789,363,226,Never Chasing,154921,0
2790,889,101,Echo Wind,100430,0
2791,389,6,Within the Shadow,182235,0
2792,463,76,Drowning Beneath Wind,383411,0
2793,716,219,Toward the Static,133187,1
2794,667,97,Trembling Above Bloom,110372,1
2795,988,74,Never Reaching,149792,0
2796,866,82,Drifting Orbit,405136,0
2797,13,13,Bleeding Under Wind,239670,0
2798,154,154,Dust River,418084,1
2799,840,223,Chasing Shadow,158022,0
2800,1216,181,Never Spinning,379571,0
2801,1109,86,Turning Between Veil,360822,0
2802,1384,15,Echoing Snow,304886,1
2803,755,205,Reaching Under Ruin,189556,0
2804,1178,59,Silver Dust,269697,1
2805,419,68,Hollow,365934,0
2806,704,174,Mist,415801,0
2807,1375,74,Never Crashing,104735,1
2808,611,19,Across the Static,111783,1
2809,550,56,Glowing Beneath Hollow,316009,1
2810,1209,84,Stone,329571,1
2811,993,58,Bleeding Light,390060,1
2812,629,102,Fading Toward Wire,393155,0
2813,1405,55,Ashes Pulse,312665,0
2814,155,155,Dark Static,364276,0
2815,231,231,Never Chasing,227156,0
2816,939,234,Rust Ember,208138,1
2817,1191,113,Current Wind,299659,0
2818,1197,46,Fire Wire,252051,0
2819,21,21,Glowing Gold,369887,1
2820,21,21,Gold,162006,0
2821,336,56,Never Breaking,340480,0
2822,813,131,Never Turning,389866,0
2823,38,38,Vanished Time,241851,0
2824,735,69,Wind Mist,100285,0
2825,1364,45,Hollow Ember,352951,0
2826,1366,31,Vanished Spark,224235,1
2827,537,184,Weightless Wind,390105,0
2828,852,125,Silent Light,178316,1
2829,759,73,Fading Light,211596,0
2830,1392,134,Ruin,311443,0
2831,1213,139,Blinding Static,286589,0
2832,36,36,Ruin,253503,0
2833,1143,240,Ashes,200444,1
2834,1109,86,Turning Against Flame,398572,0
2835,1030,9,Shattered Fire,162031,1
2836,332,43,Never Crashing,118307,0
2837,232,232,Trembling Beyond Wavelength,295224,0
2838,98,98,Without the Pulse,258867,0
2839,270,98,Static Rain,306252,1
2840,562,171,Leaving Against Spark,310170,0
2841,338,174,Rain,298091,0
2842,259,52,Leaving Mirror,413186,1
2843,979,184,Between the Wavelength,193459,0
2844,371,87,Drowning Light,273951,0
2845,442,122,Crashing Within Pulse,330464,0
2846,530,144,Never Turning,351868,1
2847,622,45,Pulse Prism,270750,0
2848,1224,90,Across the Wavelength,271052,0
2849,198,198,Silent Current,218082,0
2850,13,13,Without the Ember,282293,0
2851,209,209,Above the Static,129547,0
2852,511,206,Never Breaking,196906,0
2853,140,140,Trembling Toward Tide,175070,1
2854,1014,193,Against the Smoke,381055,0
2855,1265,99,Spark,268288,0
2856,1135,53,Gold,194867,0
2857,349,166,Holding Beneath Wreck,263907,0
2858,832,51,Wandering Signal,356509,0
2859,1260,175,Chasing Stone,128699,0
2860,107,107,Rust Sky,290459,0
2861,1228,169,Waiting Flame,338083,0
2862,552,178,Never Drifting,291953,0
2863,731,115,Broken Echo,329827,0
2864,230,230,Scattered Salt,286859,0
2865,1439,217,Muted River,204563,0
2866,593,19,Glowing Shore,119213,0
2867,474,2,Never Wandering,380135,0
2868,456,147,Through the Silence,214175,1
2869,171,171,Distant Bloom,205402,0
2870,1320,222,Static Time,323935,0
2871,1051,195,Never Wandering,380466,0
2872,1141,7,Holding Time,351615,1
2873,403,193,Turning Spark,327957,0
2874,648,15,Running Between Time,164082,1
2875,1417,214,Threshold,271292,0
2876,671,106,Drifting Toward Shadow,126215,0
2877,1049,86,Wind Mirror,322746,1
2878,386,140,Smoke,300024,1
2879,180,180,Glowing Toward Ruin,185241,1
2880,1206,117,Turning Mist,210048,1
2881,280,131,Static Ashes,234717,1
2882,1289,108,Endless Wire,279020,0
2883,1249,8,Ashes Horizon,115200,0
2884,230,230,Bleeding Static,390509,0
2885,983,92,Across the Fire,378549,0
2886,1401,201,Leaving Beneath Wind,144556,1
2887,1359,214,Pulse Pulse,189234,0
2888,799,211,Shadow,370901,0
2889,1269,162,Static Hollow,340030,0
2890,898,79,Under the Orbit,357047,0
2891,1301,33,Spinning Between Silence,166279,0
2892,1214,111,Calling Snow,137464,1
2893,1196,142,Never Unraveling,382493,0
2894,282,128,Silence,383350,0
2895,1310,229,Flame Glass,342285,0
2896,673,199,Muted Silence,256892,0
2897,674,219,Silver Smoke,208061,1
2898,1017,122,Velvet Silence,305111,0
2899,170,170,Above the Shore,115563,0
2900,1082,166,Ember Wavelength,381215,0
2901,168,168,Tide Hollow,357784,0
2902,564,4,Ashes,105954,0
2903,1265,99,Unraveling Across Rust,187516,0
2904,912,135,Never Spinning,124638,0
2905,647,35,Under the Wavelength,321752,0
2906,453,15,Frozen Glass,264144,0
2907,1479,113,Never Unraveling,106233,0
2908,400,21,Within the Circuit,110472,0
2909,250,250,Tide Horizon,141848,0
2910,510,41,Vanished Dust,400681,1
2911,630,62,Within the Signal,283271,0
2912,499,214,Sinking Into Ashes,130970,0
2913,1096,229,Silver Shadow,164496,0
2914,581,62,Sky,171108,0
2915,435,126,Chasing Beyond Circuit,136531,0
2916,1428,151,Burning Neon,207815,1
2917,824,135,Toward the Glass,213787,0
2918,1044,1,Drowning Against Ashes,228631,0
2919,724,215,Across the Sky,103729,0
2920,1116,96,Wavelength,147368,0
2921,1297,34,Flame,229137,0
2922,1333,119,Ruin,296908,0
2923,1198,102,Never Spinning,197484,0
2924,711,250,Silver Wind,299140,0
2925,505,30,Never Fading,122328,0
2926,1041,184,Toward the Neon,195268,1
2927,58,58,Velvet Current,411689,1
2928,1332,132,Never Sinking,102456,0
2929,511,206,Time,373279,0
2930,774,11,Golden Wire,136012,1
2931,157,157,Burning Hollow,342130,0
2932,1300,37,Between the Current,257083,1
2933,544,209,Holding Salt,119646,0
2934,1371,53,Current Light,170972,1
2935,439,42,Waiting Snow,355121,1
2936,428,49,Never Breaking,366920,0
2937,540,245,Waiting Within Smoke,337653,0
2938,1084,46,Muted Mist,410366,0
2939,433,51,Spinning Threshold,401535,0
2940,857,208,Never Reaching,236381,0
2941,1167,212,Beneath the Shadow,381323,0
2942,1257,100,River Smoke,267720,0
2943,230,230,Trembling Tide,272307,1
2944,279,225,Shattered Salt,337771,0
2945,403,193,Crashing Wavelength,389824,0
2946,217,217,Fading Smoke,118410,0
2947,625,8,Across the Shadow,374054,0
2948,1039,126,Never Rising,387507,1
2949,908,93,Unraveling Between Shadow,216625,0
2950,440,166,Never Turning,348982,1
2951,29,29,Golden Wind,221922,0
2952,1240,48,Drowning Salt,283032,0
2953,1050,162,Drifting Threshold,112159,0
2954,1117,121,Against the Dust,282809,0
2955,342,211,Waiting Stone,189331,0
2956,175,175,Rain Silver,286698,1
2957,946,6,Into the Smoke,246537,0
2958,41,41,Echoing Bloom,359390,0
2959,205,205,Shore Gold,241936,0
2960,492,170,Vanished Silver,139470,0
2961,1273,91,Never Echoing,262301,0
2962,1300,37,Beneath the Smoke,385205,1
2963,58,58,Spark Void,179179,1
2964,524,23,Muted Threshold,207314,0
2965,364,126,Glass,360051,0
2966,296,45,Without the Light,238944,0
2967,354,70,Never Burning,156561,0
2968,73,73,Without the Ruin,375691,1
2969,204,204,Reaching Beyond Sky,348979,0
2970,306,131,Circuit Flame,189042,0
2971,311,96,Hollow Rain,411719,0
2972,485,183,Never Vanishing,317110,0
2973,144,144,Orbit Dark,314575,0
2974,21,21,River,349454,0
2975,62,62,Burning Neon,227609,0
2976,684,93,Muted Light,113629,1
2977,443,58,River Glass,199356,0
2978,1341,223,Never Calling,184015,0
2979,224,224,Under the Ruin,396941,0
2980,1044,1,Never Running,304392,1
2981,292,163,Through the Fire,233109,0
2982,1454,8,Golden Threshold,158654,1
2983,228,228,Gold Spark,135862,1
2984,13,13,Never Waiting,260638,0
2985,834,69,Breaking Mist,258090,0
2986,270,98,Between the Snow,148676,1
2987,32,32,Between the Time,212550,0
2988,169,169,Above the Veil,108922,0
2989,625,8,Chasing Toward Time,297041,0
2990,427,69,Calling Against Silver,285137,0
2991,194,194,Beneath the Void,314420,0
2992,1335,46,Never Drowning,257342,0
2993,1387,3,Without the Mirror,288266,0
2994,230,230,Never Fading,168898,0
2995,218,218,Veil Salt,267598,0
2996,350,141,Endless Current,312128,0
2997,1243,38,Vanished Threshold,233850,1
2998,1139,75,Never Vanishing,369324,1
2999,260,41,Toward the Ruin,130821,0
3000,1025,62,Smoke Echo,339173,0
3001,49,49,Mist Flame,392285,0
3002,1157,46,Spinning Rain,357265,0
3003,1270,71,Muted Dust,144959,1
3004,616,150,Fading Circuit,399515,0
3005,805,173,Rust Dust,203484,0
3006,472,202,Current,241041,1
3007,554,147,Never Fading,364330,0
3008,241,241,Across the Silence,315072,0
3009,562,171,Never Calling,177612,0
3010,345,11,Calling Dark,357775,0
3011,30,30,Ember,100781,0
3012,447,212,Fading Fire,109528,1
3013,510,41,Pale Wreck,311448,1
3014,491,176,Salt Hollow,102531,0
3015,1058,185,Ashes Ashes,147176,0
3016,517,111,Reaching Light,112133,0
3017,788,48,Rust Snow,223258,0
3018,1404,183,Never Rising,339466,1
3019,1468,65,Rain Ruin,104669,0
3020,615,82,Glass Spark,322957,1
3021,529,94,Never Drifting,121302,0
3022,48,48,Horizon Shadow,245400,0
3023,511,206,Never Burning,150741,0
3024,913,28,Burning Silence,144649,0
3025,190,190,Drowning Under Silver,293661,0
3026,676,131,Snow Ashes,262029,0
3027,38,38,Within the Wire,106311,0
3028,744,9,Between the Tide,245612,1
3029,842,55,Chasing Signal,296640,0
3030,581,62,Wreck Smoke,312033,1
3031,905,77,Above the Sky,150064,0
3032,1128,118,Without the Silver,108405,0
3033,1447,213,Vanished Glass,365811,0
3034,283,228,Drifting Under Flame,412718,0
3035,3,3,Against the Snow,117658,0
3036,1026,134,Glowing Wire,270268,0
3037,958,80,Between the Rust,201005,1
3038,639,168,Beyond the Mirror,338254,0
3039,18,18,Glass,183608,0
3040,1147,224,Under the Bloom,274071,0
3041,1125,224,Fading Threshold,136408,0
3042,1294,241,Mirror,395940,0
3043,588,2,Reaching Through Rain,131893,1
3044,1233,160,Beyond the Sky,238675,1
3045,837,160,Fading Glass,166997,0
3046,1070,86,Toward the Glass,115531,0
3047,1482,78,Calling Beyond Dust,397689,1
3048,141,141,Glass,165584,0
3049,1342,78,Current,296220,0
3050,1020,74,Sinking Against Signal,217644,0
3051,640,58,Never Unraveling,124119,0
3052,1342,78,Beneath the Flame,319656,0
3053,1299,34,Ruin,113187,0
3054,1274,196,Leaving Tide,103588,0
3055,1023,86,Unraveling Within Shore,262071,1
3056,305,173,Tide,283355,1
3057,171,171,Never Sinking,380367,0
3058,335,24,Wind,166174,1
3059,1369,181,Against the Flame,101988,1
3060,857,208,Vanishing Against Mirror,309814,0
3061,267,221,Stone,331698,1
3062,1118,137,Never Wandering,241328,0
3063,970,125,Never Running,183699,0
3064,1309,47,Between the Light,119136,1
3065,223,223,Burning Echo,362457,1
3066,618,183,Beneath the Tide,264210,0
3067,430,132,Sky,261081,1
3068,775,171,Snow Salt,179070,0
3069,689,117,Drifting Wavelength,232528,0
3070,336,56,Wire,401377,0
3071,36,36,Never Fading,244919,0
3072,1317,55,Distant Salt,152992,1
3073,401,121,Spark Glass,378499,0
3074,950,53,Into the Veil,324937,0
3075,629,102,Between the Prism,407630,0
3076,1025,62,Burning Time,133959,0
3077,1202,32,Endless Current,112163,1
3078,830,191,Fire,282093,0
3079,207,207,Calling Glass,184409,0
3080,637,214,Within the Smoke,143128,0
3081,507,69,Neon Salt,310474,0
3082,637,214,Silence Wavelength,102197,0
3083,1018,237,Through the Wreck,364889,1
3084,109,109,Rising Gold,132758,0
3085,216,216,Flame Spark,410497,0
3086,165,165,Vanishing Smoke,117004,0
3087,430,132,Void,161224,0
3088,220,220,Trembling Neon,151852,1
3089,1336,225,Threshold Rain,155030,1
3090,319,163,Frozen Prism,126701,0
3091,202,202,Silver Pulse,344663,0
3092,747,153,Crashing Salt,140391,0
3093,897,221,Mist,277050,0
3094,1447,213,Falling Void,187277,1
3095,1071,203,Falling Toward Dust,345357,0
3096,1465,67,Toward the Salt,317842,0
3097,874,237,Bleeding Bloom,368427,0
3098,1261,122,Never Breaking,168041,0
3099,1387,3,Horizon Rust,301430,0
3100,986,170,Never Trembling,163236,0
3101,994,128,Mist,121138,1
3102,859,36,Wind Light,195452,0
3103,1121,179,Fading Wreck,387855,0
3104,721,46,Never Wandering,116503,0
3105,348,72,Waiting Within Pulse,201792,0
3106,437,42,Never Calling,185075,0
3107,801,25,Rain Ruin,415865,1
3108,1130,59,River,236095,1
3109,1365,87,Never Falling,303913,1
3110,1398,115,Holding Through Wavelength,162072,0
3111,1184,52,Frozen Bloom,174468,0
3112,660,230,Unraveling Salt,313160,0
3113,298,201,Never Running,102313,1
3114,20,20,Beyond the Orbit,124337,0
3115,321,187,Shore,158985,0
3116,1184,52,Without the Current,253529,0
3117,452,77,Falling Echo,156170,1
3118,1231,216,Distant Light,265880,0
3119,96,96,Through the Orbit,137365,1
3120,976,100,Holding Above Spark,303494,0
3121,828,57,Vanishing Beyond Mist,273012,0
3122,635,121,Glass Glass,101646,0
3123,35,35,Silver Smoke,361446,1
3124,532,88,Broken Neon,365061,1
3125,251,149,Void,229384,0
3126,658,129,Trembling Through Dust,386265,0
3127,920,1,Never Leaving,151632,0
3128,480,187,Orbit Ashes,360964,0
3129,700,69,Wire,181141,1
3130,1310,229,Trembling Veil,413816,1
3131,330,116,Above the Ruin,109888,0
3132,606,192,Pale Wavelength,293887,0
3133,866,82,Scattered River,174106,0
3134,734,81,Chasing Wind,114321,1
3135,417,237,Wandering River,164226,0
3136,787,1,Golden Silver,352017,0
3137,986,170,Unraveling Into Shore,151224,1
