royalty_id,track_id,artist_id,label_id,quarter,streams_credited,rate_per_stream,total_payout_usd
19158,4866,68,20,2017-Q3,99388,0.0037,367.74
19159,4866,68,20,2020-Q2,70466,0.0037,260.72
19160,4866,68,20,2024-Q1,116842,0.0037,432.32
19161,4866,68,20,2020-Q1,93376,0.0037,345.49
19162,4867,107,1,2023-Q3,104867,0.0038,398.49
19163,4867,107,1,2023-Q4,74433,0.0038,282.85
19164,4867,107,1,2023-Q2,94530,0.0038,359.21
19165,4867,107,1,2024-Q2,74453,0.0038,282.92
19166,4867,107,1,2024-Q1,56246,0.0038,213.73
19167,4867,107,1,2023-Q1,112307,0.0038,426.77
19168,4868,91,24,2021-Q1,100413,0.0038,381.57
19169,4868,91,24,2022-Q3,49262,0.0038,187.2
19170,4868,91,24,2019-Q3,129219,0.0038,491.03
19171,4868,91,24,2017-Q2,104417,0.0038,396.78
19172,4868,91,24,2016-Q1,96153,0.0038,365.38
19173,4868,91,24,2018-Q4,107655,0.0038,409.09
19174,4869,31,29,2024-Q2,94971,0.0068,645.8
19175,4869,31,29,2022-Q1,75831,0.0068,515.65
19176,4869,31,29,2022-Q4,86893,0.0068,590.87
19177,4869,31,29,2021-Q4,116248,0.0068,790.49
19178,4869,31,29,2023-Q3,70697,0.0068,480.74
19179,4870,157,17,2024-Q4,98845,0.0033,326.19
19180,4870,157,17,2024-Q3,103814,0.0033,342.59
19181,4870,157,17,2022-Q3,90279,0.0033,297.92
19182,4870,157,17,2023-Q3,106003,0.0033,349.81
19183,4870,157,17,2022-Q1,67090,0.0033,221.4
19184,4871,22,14,2024-Q2,102834,0.0049,503.89
19185,4871,22,14,2024-Q3,52182,0.0049,255.69
19186,4871,22,14,2023-Q1,77575,0.0049,380.12
19187,4872,111,7,2016-Q2,65770,0.0048,315.7
19188,4872,111,7,2020-Q4,66999,0.0048,321.6
19189,4872,111,7,2015-Q4,134316,0.0048,644.72
19190,4872,111,7,2015-Q3,57007,0.0048,273.63
19191,4873,151,17,2018-Q3,95187,0.0033,314.12
19192,4873,151,17,2015-Q1,94671,0.0033,312.41
19193,4874,78,25,2020-Q3,8245,0.0051,42.05
19194,4874,78,25,2022-Q4,112323,0.0051,572.85
19195,4874,78,25,2023-Q2,75251,0.0051,383.78
19196,4874,78,25,2021-Q4,57012,0.0051,290.76
19197,4874,78,25,2022-Q2,93891,0.0051,478.84
19198,4875,177,26,2023-Q1,82023,0.006,492.14
19199,4875,177,26,2023-Q4,51183,0.006,307.1
19200,4876,157,17,2023-Q3,29611,0.0033,97.72
19201,4876,157,17,2024-Q2,119700,0.0033,395.01
19202,4876,157,17,2024-Q1,90425,0.0033,298.4
19203,4876,157,17,2024-Q3,93641,0.0033,309.02
19204,4876,157,17,2023-Q2,99604,0.0033,328.69
19205,4876,157,17,2022-Q2,67615,0.0033,223.13
19206,4877,126,26,2017-Q1,86244,0.006,517.46
19207,4877,126,26,2018-Q2,111479,0.006,668.87
19208,4878,45,8,2024-Q3,663050,0.0032,2121.76
19209,4878,45,8,2024-Q2,878511,0.0032,2811.24
19210,4878,45,8,2024-Q4,793062,0.0032,2537.8
19211,4879,243,11,2024-Q1,1044030,0.0048,5011.34
19212,4879,243,11,2023-Q4,522629,0.0048,2508.62
19213,4880,148,17,2024-Q4,42242,0.0033,139.4
19214,4880,148,17,2022-Q1,44940,0.0033,148.3
19215,4880,148,17,2022-Q4,118755,0.0033,391.89
19216,4880,148,17,2024-Q2,72378,0.0033,238.85
19217,4880,148,17,2023-Q2,87521,0.0033,288.82
19218,4880,148,17,2024-Q1,61327,0.0033,202.38
19219,4881,43,27,2018-Q2,85248,0.0079,673.46
19220,4881,43,27,2020-Q4,91929,0.0079,726.24
19221,4881,43,27,2018-Q1,88819,0.0079,701.67
19222,4881,43,27,2022-Q3,104028,0.0079,821.82
19223,4882,222,16,2016-Q2,112663,0.0032,360.52
19224,4882,222,16,2024-Q3,102367,0.0032,327.57
19225,4882,222,16,2017-Q2,84622,0.0032,270.79
19226,4882,222,16,2016-Q3,142784,0.0032,456.91
19227,4883,60,10,2016-Q2,10365,0.0049,50.79
19228,4883,60,10,2020-Q1,19225,0.0049,94.2
19229,4883,60,10,2018-Q2,10763,0.0049,52.74
19230,4883,60,10,2023-Q4,17075,0.0049,83.67
19231,4883,60,10,2015-Q2,12945,0.0049,63.43
19232,4884,229,16,2024-Q2,46873,0.0032,149.99
19233,4884,229,16,2019-Q4,134082,0.0032,429.06
19234,4884,229,16,2017-Q1,122457,0.0032,391.86
19235,4884,229,16,2017-Q3,124709,0.0032,399.07
19236,4884,229,16,2021-Q3,55649,0.0032,178.08
19237,4884,229,16,2024-Q3,113670,0.0032,363.74
19238,4885,246,18,2018-Q3,83541,0.0046,384.29
19239,4885,246,18,2021-Q3,132025,0.0046,607.31
19240,4886,226,15,2019-Q3,90778,0.0046,417.58
19241,4886,226,15,2016-Q1,113477,0.0046,521.99
19242,4886,226,15,2022-Q1,142114,0.0046,653.72
19243,4886,226,15,2015-Q2,70284,0.0046,323.31
19244,4886,226,15,2021-Q4,93616,0.0046,430.63
19245,4886,226,15,2022-Q3,41964,0.0046,193.03
19246,4887,202,24,2021-Q2,120261,0.0038,456.99
19247,4887,202,24,2020-Q1,143555,0.0038,545.51
19248,4887,202,24,2017-Q4,98832,0.0038,375.56
19249,4887,202,24,2019-Q2,123046,0.0038,467.57
19250,4887,202,24,2015-Q1,84035,0.0038,319.33
19251,4887,202,24,2018-Q4,102744,0.0038,390.43
19252,4888,6,16,2023-Q1,14951,0.0032,47.84
19253,4888,6,16,2023-Q4,5834,0.0032,18.67
19254,4888,6,16,2024-Q1,14752,0.0032,47.21
19255,4888,6,16,2024-Q3,13427,0.0032,42.97
19256,4888,6,16,2023-Q2,15527,0.0032,49.69
19257,4888,6,16,2023-Q3,13795,0.0032,44.14
19258,4889,33,8,2019-Q3,3031,0.0032,9.7
19259,4889,33,8,2020-Q1,12362,0.0032,39.56
19260,4890,125,18,2020-Q1,57172,0.0046,262.99
19261,4890,125,18,2021-Q4,111240,0.0046,511.7
19262,4890,125,18,2022-Q3,109292,0.0046,502.74
19263,4891,48,19,2018-Q2,16497,0.0076,125.38
19264,4891,48,19,2019-Q2,17446,0.0076,132.59
19265,4891,48,19,2018-Q1,11290,0.0076,85.8
19266,4891,48,19,2021-Q3,13865,0.0076,105.37
19267,4892,86,23,2017-Q4,13453,0.0055,73.99
19268,4892,86,23,2017-Q2,14314,0.0055,78.73
19269,4893,94,2,2024-Q4,110867,0.0038,421.29
19270,4893,94,2,2019-Q2,94307,0.0038,358.37
19271,4893,94,2,2019-Q3,92661,0.0038,352.11
19272,4893,94,2,2020-Q3,124931,0.0038,474.74
19273,4893,94,2,2021-Q4,45177,0.0038,171.67
19274,4893,94,2,2024-Q1,120110,0.0038,456.42
19275,4894,218,17,2023-Q3,85470,0.0033,282.05
19276,4894,218,17,2024-Q4,125085,0.0033,412.78
19277,4894,218,17,2023-Q2,71736,0.0033,236.73
19278,4894,218,17,2024-Q2,109864,0.0033,362.55
19279,4894,218,17,2024-Q1,76537,0.0033,252.57
19280,4894,218,17,2024-Q3,108942,0.0033,359.51
19281,4895,126,26,2016-Q4,45498,0.006,272.99
19282,4895,126,26,2019-Q4,83063,0.006,498.38
19283,4895,126,26,2017-Q1,94498,0.006,566.99
19284,4896,15,13,2023-Q3,78166,0.0039,304.85
19285,4896,15,13,2023-Q4,56778,0.0039,221.43
19286,4896,15,13,2024-Q1,87652,0.0039,341.84
19287,4896,15,13,2024-Q2,116765,0.0039,455.38
19288,4896,15,13,2023-Q2,147881,0.0039,576.74
19289,4897,231,20,2024-Q1,15568,0.0037,57.6
19290,4897,231,20,2023-Q1,17191,0.0037,63.61
19291,4897,231,20,2024-Q4,18402,0.0037,68.09
19292,4897,231,20,2023-Q4,15664,0.0037,57.96
19293,4897,231,20,2023-Q3,11651,0.0037,43.11
19294,4897,231,20,2024-Q3,16461,0.0037,60.91
19295,4898,243,11,2023-Q4,540082,0.0048,2592.39
19296,4898,243,11,2024-Q2,733013,0.0048,3518.46
19297,4898,243,11,2023-Q1,199587,0.0048,958.02
19298,4898,243,11,2024-Q3,692745,0.0048,3325.18
19299,4898,243,11,2024-Q1,438354,0.0048,2104.1
19300,4898,243,11,2023-Q2,884541,0.0048,4245.8
19301,4899,139,22,2015-Q4,89282,0.005,446.41
19302,4899,139,22,2023-Q1,59747,0.005,298.74
19303,4899,139,22,2015-Q1,93024,0.005,465.12
19304,4899,139,22,2020-Q2,95845,0.005,479.23
19305,4899,139,22,2021-Q3,135566,0.005,677.83
19306,4899,139,22,2016-Q3,101225,0.005,506.12
19307,4900,162,15,2018-Q2,12534,0.0046,57.66
19308,4900,162,15,2020-Q3,6262,0.0046,28.81
19309,4901,33,8,2023-Q1,15036,0.0032,48.12
19310,4901,33,8,2023-Q3,16750,0.0032,53.6
19311,4901,33,8,2023-Q2,14695,0.0032,47.02
19312,4901,33,8,2023-Q4,16722,0.0032,53.51
19313,4901,33,8,2024-Q3,14578,0.0032,46.65
19314,4902,11,25,2021-Q3,137090,0.0051,699.16
19315,4902,11,25,2024-Q4,59297,0.0051,302.41
19316,4902,11,25,2021-Q4,124644,0.0051,635.68
19317,4902,11,25,2023-Q3,69395,0.0051,353.91
19318,4902,11,25,2024-Q2,97014,0.0051,494.77
19319,4903,222,16,2024-Q3,94474,0.0032,302.32
19320,4903,222,16,2021-Q4,112855,0.0032,361.14
19321,4904,19,23,2019-Q2,748535,0.0055,4116.94
19322,4904,19,23,2019-Q3,611420,0.0055,3362.81
19323,4905,148,17,2024-Q3,34306,0.0033,113.21
19324,4905,148,17,2024-Q1,99267,0.0033,327.58
19325,4905,148,17,2024-Q4,126625,0.0033,417.86
19326,4905,148,17,2024-Q2,108120,0.0033,356.8
19327,4906,47,30,2020-Q1,76901,0.0052,399.89
19328,4906,47,30,2018-Q4,43311,0.0052,225.22
19329,4906,47,30,2017-Q3,74552,0.0052,387.67
19330,4906,47,30,2022-Q1,70312,0.0052,365.62
19331,4906,47,30,2020-Q3,73562,0.0052,382.52
19332,4907,160,28,2018-Q2,15271,0.0036,54.98
19333,4907,160,28,2019-Q3,13276,0.0036,47.79
19334,4907,160,28,2024-Q1,16947,0.0036,61.01
19335,4907,160,28,2023-Q3,17045,0.0036,61.36
19336,4907,160,28,2021-Q3,17833,0.0036,64.2
19337,4908,101,12,2024-Q3,436542,0.0064,2793.87
19338,4908,101,12,2024-Q4,712018,0.0064,4556.92
19339,4908,101,12,2020-Q4,553641,0.0064,3543.3
19340,4908,101,12,2023-Q1,1057729,0.0064,6769.47
19341,4909,111,7,2021-Q1,79300,0.0048,380.64
19342,4909,111,7,2022-Q3,101265,0.0048,486.07
19343,4909,111,7,2020-Q1,89354,0.0048,428.9
19344,4909,111,7,2019-Q2,97340,0.0048,467.23
19345,4909,111,7,2022-Q2,109821,0.0048,527.14
19346,4909,111,7,2017-Q4,92371,0.0048,443.38
19347,4910,132,20,2023-Q4,664180,0.0037,2457.47
19348,4910,132,20,2021-Q4,510797,0.0037,1889.95
19349,4910,132,20,2023-Q3,645879,0.0037,2389.75
19350,4910,132,20,2022-Q1,267763,0.0037,990.72
19351,4910,132,20,2021-Q3,456897,0.0037,1690.52
19352,4911,216,25,2021-Q4,82265,0.0051,419.55
19353,4911,216,25,2020-Q2,117882,0.0051,601.2
19354,4911,216,25,2023-Q3,63853,0.0051,325.65
19355,4911,216,25,2020-Q4,126242,0.0051,643.83
19356,4912,95,2,2024-Q2,18909,0.0038,71.85
19357,4912,95,2,2023-Q3,9044,0.0038,34.37
19358,4912,95,2,2024-Q1,8061,0.0038,30.63
19359,4912,95,2,2023-Q4,10579,0.0038,40.2
19360,4913,214,14,2024-Q1,835882,0.0049,4095.82
19361,4913,214,14,2024-Q3,538990,0.0049,2641.05
19362,4913,214,14,2024-Q2,1046945,0.0049,5130.03
19363,4914,38,16,2020-Q1,55665,0.0032,178.13
19364,4914,38,16,2023-Q4,75039,0.0032,240.12
19365,4914,38,16,2020-Q3,138158,0.0032,442.11
19366,4914,38,16,2020-Q2,80487,0.0032,257.56
19367,4914,38,16,2017-Q2,95510,0.0032,305.63
19368,4914,38,16,2016-Q4,89268,0.0032,285.66
19369,4915,30,18,2024-Q3,152357,0.0046,700.84
19370,4915,30,18,2024-Q2,71040,0.0046,326.78
19371,4915,30,18,2023-Q3,100788,0.0046,463.62
19372,4915,30,18,2023-Q4,55405,0.0046,254.86
19373,4916,66,27,2015-Q2,60688,0.0079,479.44
19374,4916,66,27,2017-Q3,76296,0.0079,602.74
19375,4916,66,27,2021-Q2,89700,0.0079,708.63
19376,4917,183,1,2023-Q4,75874,0.0038,288.32
19377,4917,183,1,2017-Q3,62451,0.0038,237.31
19378,4917,183,1,2016-Q2,53426,0.0038,203.02
19379,4917,183,1,2021-Q1,74137,0.0038,281.72
19380,4918,32,25,2021-Q1,16612,0.0051,84.72
19381,4918,32,25,2017-Q4,12781,0.0051,65.18
19382,4918,32,25,2016-Q3,16849,0.0051,85.93
19383,4918,32,25,2020-Q3,9681,0.0051,49.37
19384,4918,32,25,2024-Q3,12430,0.0051,63.39
19385,4918,32,25,2018-Q4,15178,0.0051,77.41
19386,4919,81,11,2018-Q3,74078,0.0048,355.57
19387,4919,81,11,2016-Q3,95426,0.0048,458.04
19388,4920,171,22,2023-Q4,108560,0.005,542.8
19389,4920,171,22,2021-Q3,104540,0.005,522.7
19390,4920,171,22,2021-Q4,95293,0.005,476.47
19391,4921,215,15,2022-Q2,15340,0.0046,70.56
19392,4921,215,15,2023-Q2,12382,0.0046,56.96
19393,4921,215,15,2024-Q2,12307,0.0046,56.61
19394,4922,101,12,2024-Q2,682481,0.0064,4367.88
19395,4922,101,12,2016-Q1,894495,0.0064,5724.77
19396,4922,101,12,2022-Q3,693633,0.0064,4439.25
19397,4922,101,12,2020-Q1,666771,0.0064,4267.33
19398,4922,101,12,2023-Q3,277725,0.0064,1777.44
19399,4922,101,12,2017-Q4,706008,0.0064,4518.45
19400,4923,177,26,2024-Q4,108802,0.006,652.81
19401,4923,177,26,2024-Q1,124585,0.006,747.51
19402,4924,228,30,2022-Q1,14455,0.0052,75.17
19403,4924,228,30,2024-Q4,12617,0.0052,65.61
19404,4924,228,30,2017-Q3,13052,0.0052,67.87
19405,4924,228,30,2024-Q1,10144,0.0052,52.75
19406,4924,228,30,2021-Q4,9453,0.0052,49.16
19407,4925,91,24,2019-Q3,92455,0.0038,351.33
19408,4925,91,24,2020-Q2,60800,0.0038,231.04
19409,4926,108,27,2022-Q4,114923,0.0079,907.89
19410,4926,108,27,2024-Q2,94193,0.0079,744.12
19411,4926,108,27,2021-Q4,79025,0.0079,624.3
19412,4926,108,27,2023-Q1,57354,0.0079,453.1
19413,4926,108,27,2019-Q4,72083,0.0079,569.46
19414,4927,58,23,2024-Q4,12550,0.0055,69.02
19415,4927,58,23,2023-Q2,11835,0.0055,65.09
19416,4927,58,23,2024-Q3,14190,0.0055,78.05
19417,4928,183,1,2020-Q1,64215,0.0038,244.02
19418,4928,183,1,2018-Q2,95415,0.0038,362.58
19419,4928,183,1,2021-Q3,127145,0.0038,483.15
19420,4928,183,1,2022-Q1,148502,0.0038,564.31
19421,4928,183,1,2019-Q1,158998,0.0038,604.19
19422,4928,183,1,2021-Q1,64922,0.0038,246.7
19423,4929,142,12,2020-Q4,991811,0.0064,6347.59
19424,4929,142,12,2021-Q3,794718,0.0064,5086.2
19425,4929,142,12,2021-Q2,936598,0.0064,5994.23
19426,4929,142,12,2018-Q1,689101,0.0064,4410.25
19427,4929,142,12,2024-Q1,814431,0.0064,5212.36
19428,4929,142,12,2018-Q2,658253,0.0064,4212.82
19429,4930,91,24,2018-Q3,96862,0.0038,368.08
19430,4930,91,24,2019-Q2,60538,0.0038,230.04
19431,4930,91,24,2022-Q2,126324,0.0038,480.03
19432,4930,91,24,2018-Q1,135726,0.0038,515.76
19433,4930,91,24,2020-Q3,52814,0.0038,200.69
19434,4931,229,16,2018-Q3,79645,0.0032,254.86
19435,4931,229,16,2024-Q1,81599,0.0032,261.12
19436,4931,229,16,2019-Q3,70035,0.0032,224.11
19437,4931,229,16,2020-Q3,88518,0.0032,283.26
19438,4931,229,16,2018-Q2,143892,0.0032,460.45
19439,4931,229,16,2024-Q4,99718,0.0032,319.1
19440,4932,2,9,2024-Q1,22154,0.0079,175.02
19441,4932,2,9,2023-Q3,11108,0.0079,87.75
19442,4932,2,9,2023-Q1,17528,0.0079,138.47
19443,4933,52,14,2024-Q1,7429,0.0049,36.4
19444,4933,52,14,2021-Q1,12888,0.0049,63.15
19445,4933,52,14,2023-Q2,12056,0.0049,59.07
19446,4933,52,14,2021-Q3,17984,0.0049,88.12
19447,4934,182,14,2024-Q3,660797,0.0049,3237.91
19448,4934,182,14,2023-Q2,1049755,0.0049,5143.8
19449,4934,182,14,2023-Q3,809854,0.0049,3968.28
19450,4935,249,29,2015-Q3,81395,0.0068,553.49
19451,4935,249,29,2022-Q1,70697,0.0068,480.74
19452,4935,249,29,2023-Q1,102082,0.0068,694.16
19453,4935,249,29,2018-Q2,75018,0.0068,510.12
19454,4935,249,29,2021-Q1,72692,0.0068,494.31
19455,4935,249,29,2024-Q3,82860,0.0068,563.45
19456,4936,178,17,2024-Q4,83438,0.0033,275.35
19457,4936,178,17,2024-Q2,96208,0.0033,317.49
19458,4936,178,17,2024-Q1,134996,0.0033,445.49
19459,4936,178,17,2024-Q3,107879,0.0033,356.0
19460,4937,208,7,2024-Q2,12486,0.0048,59.93
19461,4937,208,7,2024-Q4,12513,0.0048,60.06
19462,4937,208,7,2023-Q1,18951,0.0048,90.96
19463,4937,208,7,2023-Q4,16609,0.0048,79.72
19464,4937,208,7,2023-Q3,16213,0.0048,77.82
19465,4938,212,12,2021-Q4,1027028,0.0064,6572.98
19466,4938,212,12,2023-Q2,101104,0.0064,647.07
19467,4938,212,12,2022-Q2,557011,0.0064,3564.87
19468,4938,212,12,2021-Q1,956714,0.0064,6122.97
19469,4939,172,10,2024-Q3,830448,0.0049,4069.2
19470,4939,172,10,2020-Q2,880876,0.0049,4316.29
19471,4939,172,10,2023-Q4,818516,0.0049,4010.73
19472,4940,41,28,2015-Q3,14376,0.0036,51.75
19473,4940,41,28,2020-Q1,17489,0.0036,62.96
19474,4940,41,28,2020-Q2,15468,0.0036,55.68
19475,4940,41,28,2019-Q4,21094,0.0036,75.94
19476,4941,89,13,2021-Q4,55610,0.0039,216.88
19477,4941,89,13,2017-Q1,68497,0.0039,267.14
19478,4942,25,10,2023-Q1,72132,0.0049,353.45
19479,4942,25,10,2020-Q2,44453,0.0049,217.82
19480,4942,25,10,2022-Q1,131462,0.0049,644.16
19481,4942,25,10,2022-Q2,61631,0.0049,301.99
19482,4942,25,10,2016-Q3,108035,0.0049,529.37
19483,4942,25,10,2017-Q1,109745,0.0049,537.75
19484,4943,63,10,2020-Q2,1110449,0.0049,5441.2
19485,4943,63,10,2017-Q1,877431,0.0049,4299.41
19486,4943,63,10,2019-Q1,665218,0.0049,3259.57
19487,4943,63,10,2024-Q3,720071,0.0049,3528.35
19488,4944,205,20,2016-Q3,807208,0.0037,2986.67
19489,4944,205,20,2021-Q4,375816,0.0037,1390.52
19490,4944,205,20,2024-Q4,538214,0.0037,1991.39
19491,4945,69,10,2022-Q4,7442,0.0049,36.47
19492,4945,69,10,2024-Q1,13590,0.0049,66.59
19493,4945,69,10,2023-Q3,17320,0.0049,84.87
19494,4945,69,10,2024-Q2,4048,0.0049,19.84
19495,4945,69,10,2024-Q4,9192,0.0049,45.04
19496,4946,100,6,2021-Q3,69612,0.0045,313.25
19497,4946,100,6,2018-Q2,91299,0.0045,410.85
19498,4947,192,26,2023-Q1,999790,0.006,5998.74
19499,4947,192,26,2022-Q2,514314,0.006,3085.88
19500,4947,192,26,2020-Q4,690682,0.006,4144.09
19501,4947,192,26,2024-Q1,335573,0.006,2013.44
19502,4948,38,16,2020-Q2,104603,0.0032,334.73
19503,4948,38,16,2023-Q4,96491,0.0032,308.77
19504,4948,38,16,2020-Q4,106685,0.0032,341.39
19505,4948,38,16,2024-Q2,62960,0.0032,201.47
19506,4948,38,16,2023-Q2,91370,0.0032,292.38
19507,4949,203,22,2018-Q3,16647,0.005,83.23
19508,4949,203,22,2017-Q3,9669,0.005,48.34
19509,4949,203,22,2015-Q1,16134,0.005,80.67
19510,4950,118,8,2024-Q3,698740,0.0032,2235.97
19511,4950,118,8,2024-Q2,288988,0.0032,924.76
19512,4950,118,8,2024-Q1,614708,0.0032,1967.07
19513,4950,118,8,2024-Q4,507105,0.0032,1622.74
19514,4951,114,9,2020-Q4,106281,0.0079,839.62
19515,4951,114,9,2019-Q4,101180,0.0079,799.32
19516,4951,114,9,2016-Q4,85252,0.0079,673.49
19517,4951,114,9,2018-Q3,141663,0.0079,1119.14
19518,4951,114,9,2022-Q3,102534,0.0079,810.02
19519,4951,114,9,2024-Q4,88662,0.0079,700.43
19520,4952,105,21,2018-Q1,17042,0.0067,114.18
19521,4952,105,21,2020-Q4,25397,0.0067,170.16
19522,4953,143,5,2020-Q1,54083,0.0057,308.27
19523,4953,143,5,2018-Q4,168171,0.0057,958.57
19524,4954,118,8,2016-Q1,538303,0.0032,1722.57
19525,4954,118,8,2018-Q2,642354,0.0032,2055.53
19526,4954,118,8,2022-Q3,547113,0.0032,1750.76
19527,4954,118,8,2021-Q1,463324,0.0032,1482.64
19528,4954,118,8,2023-Q1,1126222,0.0032,3603.91
19529,4955,180,28,2023-Q1,603614,0.0036,2173.01
19530,4955,180,28,2021-Q2,536961,0.0036,1933.06
19531,4955,180,28,2023-Q4,599481,0.0036,2158.13
19532,4955,180,28,2023-Q2,840005,0.0036,3024.02
19533,4955,180,28,2021-Q4,682969,0.0036,2458.69
19534,4956,219,5,2024-Q3,554410,0.0057,3160.14
19535,4956,219,5,2024-Q2,482606,0.0057,2750.85
19536,4956,219,5,2024-Q1,1080436,0.0057,6158.49
19537,4957,221,2,2023-Q4,9739,0.0038,37.01
19538,4957,221,2,2021-Q4,7501,0.0038,28.5
19539,4957,221,2,2022-Q1,15177,0.0038,57.67
19540,4957,221,2,2022-Q4,15139,0.0038,57.53
19541,4957,221,2,2022-Q3,14257,0.0038,54.18
19542,4958,28,5,2023-Q1,9475012,0.0057,54007.57
19543,4958,28,5,2022-Q1,17135575,0.0057,97672.78
19544,4959,83,27,2021-Q2,77111,0.0079,609.18
19545,4959,83,27,2020-Q2,88019,0.0079,695.35
19546,4959,83,27,2020-Q4,96115,0.0079,759.31
19547,4959,83,27,2024-Q2,85462,0.0079,675.15
19548,4959,83,27,2021-Q4,83795,0.0079,661.98
19549,4959,83,27,2023-Q3,100820,0.0079,796.48
19550,4960,168,26,2023-Q2,50666,0.006,304.0
19551,4960,168,26,2018-Q1,90758,0.006,544.55
19552,4960,168,26,2019-Q3,52730,0.006,316.38
19553,4960,168,26,2016-Q1,90897,0.006,545.38
19554,4960,168,26,2019-Q4,93456,0.006,560.74
19555,4961,111,7,2020-Q1,98974,0.0048,475.08
19556,4961,111,7,2024-Q2,65821,0.0048,315.94
19557,4961,111,7,2020-Q2,61670,0.0048,296.02
19558,4961,111,7,2022-Q1,76944,0.0048,369.33
19559,4962,139,22,2020-Q1,107853,0.005,539.26
19560,4962,139,22,2022-Q3,139336,0.005,696.68
19561,4962,139,22,2016-Q1,117277,0.005,586.38
19562,4962,139,22,2017-Q4,122892,0.005,614.46
19563,4962,139,22,2018-Q4,69071,0.005,345.36
19564,4962,139,22,2021-Q4,96176,0.005,480.88
19565,4963,123,5,2016-Q4,929248,0.0057,5296.71
19566,4963,123,5,2018-Q3,556362,0.0057,3171.26
19567,4963,123,5,2019-Q4,944348,0.0057,5382.78
19568,4964,93,15,2020-Q1,77920,0.0046,358.43
19569,4964,93,15,2023-Q1,89657,0.0046,412.42
19570,4964,93,15,2021-Q2,46569,0.0046,214.22
19571,4964,93,15,2019-Q2,85679,0.0046,394.12
19572,4965,93,15,2020-Q4,64878,0.0046,298.44
19573,4965,93,15,2017-Q2,93355,0.0046,429.43
19574,4965,93,15,2019-Q1,115172,0.0046,529.79
19575,4965,93,15,2020-Q2,102845,0.0046,473.09
19576,4966,220,6,2019-Q2,13474,0.0045,60.63
19577,4966,220,6,2023-Q2,14869,0.0045,66.91
19578,4966,220,6,2015-Q3,24210,0.0045,108.94
19579,4966,220,6,2019-Q4,10065,0.0045,45.29
19580,4966,220,6,2017-Q1,15556,0.0045,70.0
19581,4967,38,16,2020-Q2,117936,0.0032,377.4
19582,4967,38,16,2022-Q2,122120,0.0032,390.78
19583,4968,28,5,2022-Q2,12704,0.0057,72.41
19584,4968,28,5,2023-Q1,12867,0.0057,73.34
19585,4969,93,15,2019-Q3,147997,0.0046,680.79
19586,4969,93,15,2021-Q3,88378,0.0046,406.54
19587,4969,93,15,2023-Q3,84378,0.0046,388.14
19588,4969,93,15,2019-Q1,39020,0.0046,179.49
19589,4969,93,15,2023-Q2,55632,0.0046,255.91
19590,4969,93,15,2024-Q3,147343,0.0046,677.78
19591,4970,80,16,2018-Q1,134350,0.0032,429.92
19592,4970,80,16,2020-Q4,81367,0.0032,260.37
19593,4970,80,16,2020-Q2,90714,0.0032,290.28
19594,4970,80,16,2022-Q2,77843,0.0032,249.1
19595,4971,188,1,2024-Q2,10744,0.0038,40.83
19596,4971,188,1,2024-Q4,7534,0.0038,28.63
19597,4971,188,1,2024-Q3,8962,0.0038,34.06
19598,4971,188,1,2024-Q1,8696,0.0038,33.04
19599,4972,122,4,2022-Q4,7761,0.006,46.57
19600,4972,122,4,2023-Q3,12325,0.006,73.95
19601,4973,179,28,2021-Q1,32848,0.0036,118.25
19602,4973,179,28,2021-Q3,100495,0.0036,361.78
19603,4974,221,2,2022-Q4,7457,0.0038,28.34
19604,4974,221,2,2018-Q1,12596,0.0038,47.86
19605,4974,221,2,2017-Q2,11861,0.0038,45.07
19606,4974,221,2,2018-Q2,9126,0.0038,34.68
19607,4974,221,2,2021-Q2,15169,0.0038,57.64
19608,4975,15,13,2024-Q2,87941,0.0039,342.97
19609,4975,15,13,2024-Q4,145481,0.0039,567.38
19610,4975,15,13,2024-Q1,56721,0.0039,221.21
19611,4975,15,13,2022-Q1,117261,0.0039,457.32
19612,4976,30,18,2022-Q4,100960,0.0046,464.42
19613,4976,30,18,2023-Q1,61433,0.0046,282.59
19614,4976,30,18,2024-Q3,57410,0.0046,264.09
19615,4977,195,10,2016-Q3,64346,0.0049,315.3
19616,4977,195,10,2021-Q3,85556,0.0049,419.22
19617,4977,195,10,2019-Q3,97300,0.0049,476.77
19618,4977,195,10,2020-Q4,36911,0.0049,180.86
19619,4977,195,10,2018-Q3,102468,0.0049,502.09
19620,4977,195,10,2020-Q1,135134,0.0049,662.16
19621,4978,77,29,2024-Q2,13209,0.0068,89.82
19622,4978,77,29,2023-Q4,19725,0.0068,134.13
19623,4978,77,29,2024-Q4,15634,0.0068,106.31
19624,4978,77,29,2024-Q1,15702,0.0068,106.77
19625,4978,77,29,2023-Q2,15364,0.0068,104.48
19626,4979,33,8,2019-Q4,17087,0.0032,54.68
19627,4979,33,8,2020-Q2,20462,0.0032,65.48
19628,4979,33,8,2024-Q1,19133,0.0032,61.23
19629,4980,162,15,2023-Q1,19462,0.0046,89.53
19630,4980,162,15,2024-Q2,20811,0.0046,95.73
19631,4980,162,15,2022-Q1,11528,0.0046,53.03
19632,4981,35,18,2017-Q3,54789,0.0046,252.03
19633,4981,35,18,2016-Q2,108561,0.0046,499.38
19634,4981,35,18,2019-Q2,52041,0.0046,239.39
19635,4982,126,26,2023-Q1,66579,0.006,399.47
19636,4982,126,26,2024-Q4,85833,0.006,515.0
